transaction_id,payment_id,final_status,reason,amount_match,date_match,ledger_found,ledger_status,payment_status,date_difference,amount_difference,absolute_amount_difference,date_diff,exception_type,date_severity,risk_level,recommended_action,is_exception,bank_amount,payment_amount,normalized_reference,match_status,amount_difference_pct,same_transaction_payment_numeric_id,has_payment_id,transaction_payment_id_delta,has_normalized_reference,high_attention,ml_risk_probability,ml_prediction,ml_risk_level,ml_reason
TXN0453,PAY0453,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,29018.7,29018.7,GW-755268,MATCHED,0.0,True,1,0,YES,0,0.0213,0,LOW,No major deterministic risk factor detected
TXN0454,PAY0454,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,50113.92,50113.92,GW-655618,MATCHED,0.0,True,1,0,YES,0,0.0216,0,LOW,No major deterministic risk factor detected
TXN0455,PAY0455,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,72296.93,72296.93,GW-230313,MATCHED,0.0,True,1,0,YES,0,0.0328,0,LOW,No major deterministic risk factor detected
TXN0456,PAY0456,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,59872.73,59872.73,GW-796415,MATCHED,0.0,True,1,0,YES,0,0.0218,0,LOW,No major deterministic risk factor detected
TXN0457,PAY0457,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,3623.7,3623.7,GW-273912,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0458,PAY0458,DATE_MISMATCH,Bank transaction date differs from payment date by 7 days,True,False,True,POSTED,SUCCESS,7.0,0.0,0.0,7.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,54190.88,54190.88,GW-139786,MATCHED,0.0,True,1,0,YES,0,0.0792,0,LOW,No major deterministic risk factor detected
TXN0459,PAY0459,LEDGER_EXCEPTION,Ledger entry exists but posting status is PENDING,True,True,True,PENDING,SUCCESS,0.0,0.0,0.0,0.0,LEDGER_EXCEPTION,NOT_APPLICABLE,HIGH,INVESTIGATE_LEDGER,True,129220.59,129220.59,GW-640981,MATCHED,0.0,True,1,0,YES,1,0.9612,1,CRITICAL,Final status is LEDGER_EXCEPTION; Ledger status is PENDING
TXN0460,PAY0460,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0,3.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,37711.97,37711.97,GW-218640,MATCHED,0.0,True,1,0,YES,0,0.0464,0,LOW,No major deterministic risk factor detected
TXN0461,PAY0461,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,5181.9,10363.81,GW-598829,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9925,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0462,PAY0462,DATE_MISMATCH,Bank transaction date differs from payment date by 52 days,True,False,True,POSTED,SUCCESS,52.0,0.0,0.0,52.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,2394.0,2394.0,GW-905015,MATCHED,0.0,True,1,0,YES,1,0.9956,1,CRITICAL,Date difference is 52 days
TXN0463,PAY0463,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,45717.34,45717.34,GW-213554,MATCHED,0.0,True,1,0,YES,0,0.0215,0,LOW,No major deterministic risk factor detected
TXN0464,PAY0464,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,1644.39,1644.39,GW-913572,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0465,PAY0465,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,105198.62,105198.62,GW-207138,MATCHED,0.0,True,1,0,YES,0,0.0225,0,LOW,No major deterministic risk factor detected
TXN0466,PAY0466,DATE_MISMATCH,Bank transaction date differs from payment date by 57 days,True,False,True,POSTED,SUCCESS,57.0,0.0,0.0,57.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,10358.1,10358.1,GW-233864,MATCHED,0.0,True,1,0,YES,1,0.9978,1,CRITICAL,Date difference is 57 days
TXN0467,PAY0467,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,41566.52,41566.52,GW-529094,MATCHED,0.0,True,1,0,YES,0,0.0215,0,LOW,No major deterministic risk factor detected
TXN0468,PAY0468,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,19841.83,19841.83,GW-201916,MATCHED,0.0,True,1,0,YES,0,0.0211,0,LOW,No major deterministic risk factor detected
TXN0469,PAY0469,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,195177.09,195177.09,GW-947668,MATCHED,0.0,True,1,0,YES,0,0.0241,0,LOW,No major deterministic risk factor detected
TXN0470,PAY0470,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3049.58,3049.58,GW-669441,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0471,PAY0471,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,168530.95,168530.95,GW-185845,MATCHED,0.0,True,1,0,YES,0,0.0237,0,LOW,No major deterministic risk factor detected
TXN0472,PAY0472,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,67066.02,67066.02,GW-535814,MATCHED,0.0,True,1,0,YES,0,0.0219,0,LOW,No major deterministic risk factor detected
TXN0473,PAY0473,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,2661.61,2661.61,GW-862663,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0474,PAY0474,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,2832.45,2832.45,GW-986287,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0475,PAY0475,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0,10.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,13146.41,13146.41,GW-314881,MATCHED,0.0,True,1,0,YES,1,0.8633,1,CRITICAL,Date difference is 10 days
TXN0476,PAY0476,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0,10.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,5410.64,5410.64,GW-963390,MATCHED,0.0,True,1,0,YES,1,0.8626,1,CRITICAL,Date difference is 10 days
TXN0477,PAY0477,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,13898.66,13898.66,GW-258226,MATCHED,0.0,True,1,0,YES,0,0.0274,0,LOW,No major deterministic risk factor detected
TXN0478,PAY0478,DATE_MISMATCH,Bank transaction date differs from payment date by 30 days,True,False,True,POSTED,SUCCESS,30.0,0.0,0.0,30.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,38226.09,38226.09,GW-849946,MATCHED,0.0,True,1,0,YES,1,0.9905,1,CRITICAL,Date difference is 30 days
TXN0479,PAY0479,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0,10.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,22798.81,22798.81,GW-989816,MATCHED,0.0,True,1,0,YES,1,0.8642,1,CRITICAL,Date difference is 10 days
TXN0480,PAY0480,DATE_MISMATCH,Bank transaction date differs from payment date by 4 days,True,False,True,POSTED,SUCCESS,4.0,0.0,0.0,4.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,55946.25,55946.25,GW-966787,MATCHED,0.0,True,1,0,YES,0,0.0537,0,LOW,No major deterministic risk factor detected
TXN0481,PAY0174,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,41642.41,41642.41,GW-391236,DUPLICATE_PAYMENT,0.0,False,1,307,YES,1,0.9986,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0482,PAY0482,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,90431.67,90431.67,GW-721794,MATCHED,0.0,True,1,0,YES,0,0.0332,0,LOW,No major deterministic risk factor detected
TXN0483,PAY0483,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,4494.48,4494.48,GW-964190,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0484,PAY0484,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0,10.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,38147.49,38147.49,GW-485026,MATCHED,0.0,True,1,0,YES,1,0.8656,1,CRITICAL,Date difference is 10 days
TXN0485,PAY0485,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,20810.73,20810.73,GW-390302,MATCHED,0.0,True,1,0,YES,0,0.0275,0,LOW,No major deterministic risk factor detected
TXN0486,PAY0486,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,8914.65,8914.65,GW-786682,MATCHED,0.0,True,1,0,YES,0,0.0273,0,LOW,No major deterministic risk factor detected
TXN0487,PAY0487,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,193974.68,193974.68,GW-568343,MATCHED,0.0,True,1,0,YES,0,0.0314,0,LOW,No major deterministic risk factor detected
TXN0488,PAY0488,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,1947.81,1947.81,GW-346646,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0489,PAY0489,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,7412.42,7362.42,GW-719475,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9925,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0490,PAY0490,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,1028.66,1028.66,GW-238789,MATCHED,0.0,True,1,0,YES,0,0.0208,0,LOW,No major deterministic risk factor detected
TXN0491,PAY0057,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,33757.57,33757.57,GW-302713,DUPLICATE_PAYMENT,0.0,False,1,434,YES,1,0.9993,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0492,PAY0492,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,49323.27,49323.27,GW-939246,MATCHED,0.0,True,1,0,YES,0,0.0216,0,LOW,No major deterministic risk factor detected
TXN0493,PAY0493,PAYMENT_REFUNDED,Payment gateway status is REFUNDED,True,True,True,POSTED,REFUNDED,0.0,0.0,0.0,0.0,PAYMENT_REFUNDED,NOT_APPLICABLE,HIGH,REVIEW_REFUND,True,24159.14,24159.14,GW-267939,MATCHED,0.0,True,1,0,YES,1,0.9289,1,CRITICAL,Final status is PAYMENT_REFUNDED; Payment status is REFUNDED
TXN0494,PAY0255,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,3695.83,3695.83,GW-235427,DUPLICATE_PAYMENT,0.0,False,1,239,YES,1,0.998,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0495,PAY0495,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0,3.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,109427.81,109427.81,GW-369021,MATCHED,0.0,True,1,0,YES,0,0.0489,0,LOW,No major deterministic risk factor detected
TXN0496,PAY0496,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,130076.6,130076.6,GW-916386,MATCHED,0.0,True,1,0,YES,0,0.0342,0,LOW,No major deterministic risk factor detected
TXN0497,PAY0497,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0,0.0,PAYMENT_FAILED,NOT_APPLICABLE,HIGH,INVESTIGATE_FAILED_PAYMENT,True,12311.83,12311.83,GW-163469,MATCHED,0.0,True,1,0,YES,1,0.9473,1,CRITICAL,Final status is PAYMENT_FAILED; Payment status is FAILED
TXN0498,PAY0498,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,7091.53,7091.53,GW-352781,MATCHED,0.0,True,1,0,YES,0,0.0312,0,LOW,No major deterministic risk factor detected
TXN0499,PAY0499,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,2997.41,2997.41,GW-649132,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0500,PAY0500,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,60358.77,60358.77,GW-612319,MATCHED,0.0,True,1,0,YES,0,0.0218,0,LOW,No major deterministic risk factor detected
